0.45455,0.18182,0.16364,0.94545,0.72727,6.7374
0.40909,0.14545,0.64545,0.37273,0.96364,3.4242
0.71818,0.66364,0.78182,0.26364,0.76364,1.8889
0.18182,0.41818,0.26364,0.99091,0.80909,3.0202
0.22727,0.53636,0.32727,0.41818,0.44545,5.5253
0.67273,0.64545,0.54545,0.76364,0.55455,8.2727
0.31818,0.37273,0.22727,0.36364,0.18182,7.5455
0.71818,0.71818,0.72727,0.13636,0.81818,8.3535
0.19091,0.80909,0.79091,0.23636,0.31818,1.8081
0.99091,0.90909,0.24545,0.67273,0.70909,7.3838
0.1,0.72727,0.24545,0.44545,0.37273,6.0909
0.58182,0.10909,0.38182,0.99091,0.91818,8.0303
0.13636,0.91818,0.31818,0.25455,0.80909,2.2121
0.40909,0.44545,0.66364,0.66364,0.19091,9
0.96364,0.81818,0.29091,0.39091,0.20909,7.1414
0.78182,0.94545,0.19091,0.28182,0.81818,2.4545
0.25455,0.36364,0.17273,0.80909,0.83636,6.8182
0.63636,0.83636,0.97273,0.72727,0.87273,4.8788
0.36364,0.76364,0.31818,0.15455,0.27273,5.4444
0.28182,0.55455,0.48182,0.66364,0.94545,3.1818
0.64545,0.99091,0.13636,0.36364,0.65455,3.5859
0.60909,0.47273,0.29091,0.66364,0.94545,2.7778
1,0.38182,0.98182,0.36364,0.10909,6.4141
0.39091,0.6,0.4,0.48182,0.54545,5.5253
0.91818,0.19091,0.97273,0.68182,0.86364,5.3636
0.87273,0.85455,0.65455,0.45455,0.58182,5.1212
0.53636,0.20909,0.48182,0.82727,0.16364,2.2929
0.30909,0.77273,0.28182,0.25455,0.78182,6.9798
0.5,0.55455,0.12727,0.16364,0.8,5.2828
0.75455,0.99091,0.19091,0.37273,0.41818,7.0606
0.85455,0.77273,0.49091,0.1,0.50909,5.9293
0.68182,0.8,0.41818,0.6,0.27273,1.7273
0.75455,0.84545,0.83636,0.10909,0.13636,3.9091
0.7,0.10909,0.27273,0.5,0.25455,2.7778
0.23636,0.54545,0.23636,1,0.86364,6.4141
0.79091,0.32727,0.9,0.1,0.50909,8.5152
0.81818,0.14545,0.90909,0.20909,0.7,6.0909
0.43636,0.9,0.79091,0.78182,0.71818,4.798
0.19091,0.28182,0.58182,0.87273,0.69091,6.1717
0.86364,0.71818,0.20909,0.43636,0.42727,5.1212
0.40909,0.41818,0.47273,0.49091,0.13636,4.8788
0.63636,0.92727,0.30909,0.79091,0.35455,1.404
0.47273,0.57273,0.98182,0.6,0.41818,8.4343
0.24545,0.56364,0.26364,0.23636,0.28182,7.8687
0.8,0.97273,0.3,0.32727,0.39091,8.6768
0.26364,0.35455,0.2,0.56364,0.57273,4.8788
0.20909,0.52727,0.62727,0.60909,0.36364,6.6566
0.21818,0.85455,0.71818,0.50909,0.47273,7.303
0.58182,0.52727,0.46364,0.72727,0.92727,3.101
0.73636,0.63636,0.37273,0.75455,0.99091,5.202
0.88182,0.86364,0.82727,0.8,0.11818,1.3232
0.53636,0.54545,0.93636,0.61818,1,5.2828
0.51818,0.32727,0.39091,0.49091,0.84545,1.8081
0.92727,0.72727,0.32727,0.68182,0.40909,2.2929
0.54545,0.3,0.55455,0.50909,0.53636,5.9293
0.40909,0.69091,0.78182,0.62727,0.37273,2.9394
0.66364,0.33636,0.8,0.55455,0.9,2.2121
0.71818,0.45455,0.95455,0.74545,0.61818,3.6667
0.76364,0.93636,0.75455,0.75455,0.33636,6.4949
0.8,0.51818,0.74545,0.19091,0.59091,5.6869
0.82727,0.45455,0.46364,0.39091,0.30909,4.6364
0.74545,0.72727,0.66364,0.68182,0.50909,4.5556
0.46364,0.88182,0.99091,0.99091,0.83636,4.1515
0.65455,0.24545,0.37273,0.12727,0.28182,3.8283
0.99091,0.23636,0.65455,0.96364,0.36364,1.5657
0.72727,0.83636,0.73636,0.13636,0.34545,1.7273
0.35455,0.35455,0.57273,0.10909,0.44545,9
0.35455,0.2,0.47273,0.6,0.70909,4.798
0.94545,0.41818,0.76364,0.45455,0.53636,6.2525
0.69091,0.44545,0.69091,0.36364,0.46364,2.697
0.38182,0.48182,0.85455,0.27273,0.45455,1.2424
0.47273,0.51818,0.31818,0.90909,0.64545,2.2121
0.15455,0.3,0.77273,0.40909,0.7,2.3737
0.4,0.89091,0.39091,0.73636,0.72727,8.596
0.85455,0.72727,0.4,1,0.40909,4.7172
0.30909,0.81818,0.59091,0.60909,0.15455,6.6566
0.73636,0.11818,0.57273,0.15455,0.24545,7.7879
0.5,0.49091,0.93636,0.95455,0.46364,3.1818
0.55455,0.12727,0.2,0.33636,0.92727,1.2424
0.39091,0.58182,0.34545,0.14545,0.93636,7.3838
0.15455,0.62727,0.33636,0.89091,0.66364,5.6869
0.32727,0.68182,0.89091,0.95455,0.30909,4.0707
0.87273,0.62727,0.12727,0.53636,0.6,2.7778
0.76364,0.59091,0.70909,0.14545,0.4,4.0707
0.42727,0.22727,0.91818,0.85455,0.87273,4.7172
0.83636,0.81818,0.10909,0.44545,0.67273,2.9394
0.37273,0.39091,0.80909,0.54545,0.7,2.4545
0.83636,0.48182,0.28182,0.34545,0.41818,3.6667
0.42727,0.72727,1,0.94545,0.40909,3.8283
0.2,0.40909,0.70909,0.84545,0.62727,7.2222
0.55455,0.25455,0.20909,0.86364,0.43636,1.9697
0.96364,0.95455,0.69091,0.55455,0.39091,7.7879
0.28182,0.59091,0.99091,0.21818,0.36364,6.899
0.11818,0.60909,0.89091,0.78182,0.55455,6.5758
0.98182,0.3,0.20909,0.69091,0.38182,1.0808
0.43636,0.43636,0.9,0.47273,0.67273,6.0101
0.43636,0.94545,0.93636,0.4,0.15455,8.1111
0.18182,0.54545,0.29091,0.56364,0.41818,4.3131
0.60909,0.98182,0.6,0.8,0.38182,5.1212
0.25455,0.69091,0.16364,0.11818,0.23636,8.5152
0.8,0.87273,0.42727,0.75455,0.73636,4.6364
0.7,0.91818,0.36364,0.39091,0.76364,8.6768
1,0.86364,0.3,0.6,0.27273,8.2727
0.60909,0.4,0.15455,0.26364,0.89091,4.7172
0.45455,0.13636,0.19091,0.67273,0.82727,6.9798
0.61818,0.90909,0.38182,0.84545,0.22727,1.404
0.68182,0.68182,0.52727,0.38182,0.94545,7.1414
0.89091,0.75455,0.41818,0.11818,0.14545,5.8485
0.5,0.15455,0.99091,0.90909,0.60909,3.2626
0.78182,0.16364,0.44545,0.97273,0.23636,3.9899
0.94545,0.60909,0.92727,0.63636,0.57273,1.2424
0.13636,0.58182,0.62727,0.48182,0.69091,2.6162
0.48182,0.96364,0.63636,0.89091,0.97273,5.6061
0.82727,0.29091,0.62727,0.56364,0.83636,8.596
0.74545,0.31818,0.38182,0.81818,0.25455,4.9596
0.62727,0.87273,0.68182,0.35455,0.68182,4.1515
0.88182,0.71818,0.96364,1,0.94545,1.9697
0.69091,0.46364,0.28182,0.86364,0.33636,6.4949
0.62727,0.11818,0.98182,0.97273,0.20909,7.7071
0.42727,0.23636,0.1,0.51818,0.66364,6.5758
0.74545,0.54545,0.92727,0.29091,0.17273,3.1818
0.10909,0.32727,0.36364,0.43636,0.60909,6.899
0.9,0.29091,0.71818,0.34545,0.26364,6.9798
0.47273,0.5,0.82727,0.2,0.35455,4.798
0.80909,0.3,0.96364,0.3,0.55455,8.9192
0.54545,0.24545,0.72727,0.33636,0.99091,4.3131
0.65455,0.29091,0.15455,0.63636,0.65455,2.3737
0.29091,0.25455,0.18182,0.42727,0.64545,5.202
0.34545,0.71818,0.25455,0.4,0.19091,6.7374
0.61818,0.2,0.15455,0.18182,0.47273,3.9899
0.32727,0.33636,0.86364,0.71818,0.82727,5.3636
0.34545,0.9,0.32727,0.18182,0.31818,8.1919
0.5,0.67273,0.47273,0.21818,0.63636,6.5758
0.67273,0.42727,0.6,0.76364,0.42727,4.2323
0.20909,0.56364,0.56364,0.42727,0.90909,1.4848
0.36364,0.61818,0.90909,0.40909,0.56364,1.8889
0.96364,0.84545,0.54545,0.54545,0.61818,6.7374
0.34545,0.69091,0.53636,0.72727,0.84545,5.2828
0.55455,0.12727,0.81818,0.75455,0.99091,2.4545
0.53636,0.90909,0.94545,0.7,0.80909,3.9091
0.24545,0.7,0.87273,0.14545,0.27273,3.5051
0.50909,0.17273,0.13636,0.41818,0.67273,5.1212
0.1,0.15455,0.28182,0.17273,0.61818,7.6263
0.29091,0.28182,0.9,0.83636,0.62727,3.9091
0.44545,0.44545,0.48182,0.33636,0.71818,6.1717
0.58182,0.87273,0.84545,0.75455,0.32727,7.7879
0.97273,0.23636,0.14545,0.43636,0.31818,2.8586
0.80909,0.70909,0.29091,0.97273,0.8,4.5556
0.76364,0.71818,0.95455,0.12727,0.36364,8.2727
0.3,0.89091,0.2,0.52727,0.43636,4.3939
0.37273,0.31818,0.48182,0.15455,0.47273,4.1515
0.38182,0.75455,0.4,0.25455,0.17273,3.101
0.24545,0.61818,0.60909,0.12727,0.84545,1
0.27273,0.35455,0.68182,0.41818,0.44545,7.303
0.94545,0.36364,0.21818,0.10909,0.60909,3.5859
0.46364,0.65455,0.13636,0.9,0.66364,4.5556
0.33636,0.65455,0.5,0.60909,0.75455,2.9394
0.33636,0.50909,0.10909,0.7,0.72727,6.7374
0.27273,0.53636,0.30909,0.45455,0.65455,8.7576
0.51818,0.77273,0.87273,0.38182,0.47273,2.0505
0.95455,0.80909,0.73636,0.50909,0.45455,5.0404
0.90909,0.5,0.42727,0.5,0.54545,5.9293
0.19091,0.59091,0.47273,0.88182,0.60909,4.7172
0.81818,0.52727,0.46364,0.88182,0.22727,1
0.23636,0.98182,0.1,0.61818,0.54545,7.0606
0.35455,0.63636,0.1,0.17273,0.88182,1.8889
0.91818,0.12727,0.64545,0.51818,0.13636,4.5556
0.54545,0.29091,0.70909,0.23636,0.58182,7.7071
0.7,0.66364,0.73636,0.32727,0.89091,2.1313
0.59091,0.30909,0.40909,0.87273,0.60909,4.6364
0.57273,0.55455,0.88182,0.44545,0.52727,1.0808
0.98182,0.43636,0.64545,0.62727,0.75455,4.6364
0.20909,0.50909,0.84545,0.24545,0.75455,3.2626
0.12727,0.24545,0.78182,0.64545,0.44545,9
1,0.97273,0.20909,0.38182,0.98182,5.9293
0.62727,0.36364,0.63636,0.22727,0.21818,3.101
0.81818,0.17273,0.59091,0.90909,0.81818,7.6263
0.66364,0.21818,0.89091,0.13636,0.79091,2.0505
0.85455,0.43636,0.81818,0.27273,0.56364,3.5051
0.77273,0.37273,0.45455,0.95455,0.96364,5.7677
0.21818,0.41818,0.12727,0.74545,0.62727,4.9596
0.93636,0.92727,0.86364,0.33636,0.16364,6.8182
0.51818,0.6,0.60909,0.59091,0.5,8.3535
0.59091,0.51818,0.52727,0.17273,0.14545,3.6667
0.6,0.65455,0.76364,0.54545,0.35455,1.1616
0.44545,0.98182,0.56364,0.2,0.87273,8.0303
0.50909,0.96364,0.42727,0.67273,0.24545,3.0202
0.95455,0.24545,0.60909,0.54545,0.76364,4.2323
0.59091,0.61818,0.83636,0.9,0.70909,4.5556
0.75455,0.62727,0.68182,0.96364,0.3,6.2525
0.6,0.95455,0.86364,0.6,0.99091,5.6061
0.84545,0.89091,0.66364,0.79091,0.8,8.8384
0.99091,0.82727,0.83636,0.68182,0.11818,1.5657
0.66364,0.58182,0.87273,0.55455,0.34545,6.4949
0.45455,0.45455,0.21818,0.35455,0.89091,6.1717
0.97273,0.30909,0.35455,0.91818,0.63636,2.5354
0.98182,0.22727,0.24545,0.69091,0.88182,1.0808
0.49091,0.67273,0.65455,0.82727,0.32727,2.3737
0.37273,0.39091,0.74545,0.87273,0.8,3.3434
0.2,0.78182,0.61818,0.14545,0.14545,1.9697
0.57273,0.20909,0.61818,0.36364,0.17273,1.0808
0.13636,0.4,0.23636,0.64545,0.73636,4.4747
0.33636,0.26364,0.81818,0.81818,0.67273,5.8485
0.34545,0.42727,0.23636,0.61818,0.52727,6.6566
0.12727,0.78182,0.49091,0.64545,0.26364,7.5455
0.93636,0.69091,0.46364,0.33636,0.54545,5.7677
0.19091,0.91818,0.44545,0.89091,0.10909,3.9091
0.24545,0.62727,0.85455,0.77273,0.26364,6.3333
0.12727,0.6,0.90909,0.90909,0.39091,2.5354
0.24545,0.2,0.51818,0.32727,0.4,8.2727
0.58182,0.10909,0.85455,0.87273,0.62727,1.4848
0.8,0.61818,0.87273,0.83636,0.69091,2.1313
0.56364,0.20909,0.74545,0.9,0.4,7.0606
0.16364,0.19091,0.19091,0.85455,0.84545,3.0202
0.82727,0.69091,0.98182,0.70909,0.58182,7.8687
0.7,0.91818,0.80909,0.29091,0.97273,8.7576
0.51818,0.34545,0.86364,0.48182,0.85455,4.2323
0.85455,0.46364,0.39091,0.86364,0.77273,1.8889
0.44545,0.91818,0.94545,0.72727,0.67273,7.9495
0.16364,0.83636,1,0.81818,0.44545,2.1313
0.65455,0.97273,0.80909,0.59091,0.56364,3.9899
0.90909,0.33636,0.25455,0.78182,0.86364,6.0101
0.97273,0.1,0.51818,0.65455,0.72727,6.4949
0.71818,0.10909,0.83636,0.52727,0.40909,7.8687
0.78182,0.40909,0.14545,0.24545,0.18182,4.9596
0.90909,0.7,0.45455,0.49091,0.69091,4.2323
0.52727,0.79091,0.10909,0.73636,0.90909,1.404
0.43636,0.26364,0.93636,0.92727,0.56364,3.5859
0.81818,0.8,0.69091,0.69091,0.6,6.4141
0.9,0.4,0.43636,0.86364,0.48182,6.2525
0.84545,0.38182,0.58182,0.3,0.59091,6.3333
0.62727,0.1,0.56364,0.24545,0.49091,1.7273
0.18182,0.13636,0.7,0.29091,0.85455,6.899
0.79091,0.18182,0.17273,0.3,0.18182,7.7071
0.95455,0.29091,0.21818,0.13636,0.79091,5.6061
0.37273,0.48182,0.22727,0.10909,0.34545,5.6061
0.11818,0.84545,0.85455,0.42727,1,8.1919
0.14545,0.42727,0.63636,0.58182,0.49091,6.0909
0.53636,0.28182,0.37273,0.59091,0.76364,3.7475
0.39091,0.27273,0.42727,0.54545,0.93636,3.4242
0.9,0.77273,0.79091,0.34545,0.25455,7.9495
0.69091,0.49091,0.1,0.27273,0.82727,8.1111
0.87273,0.88182,0.30909,0.3,0.71818,6.5758
0.27273,0.67273,0.88182,0.65455,0.87273,8.596
1,0.19091,0.60909,0.71818,0.2,3.7475
0.80909,0.49091,0.65455,0.38182,0.56364,2.3737
0.84545,0.18182,0.26364,0.81818,1,5.7677
0.88182,0.78182,0.13636,0.56364,0.42727,8.596
0.47273,1,0.99091,0.43636,0.98182,8.1111
0.17273,0.32727,0.83636,0.99091,0.13636,8.5152
0.6,0.31818,0.65455,0.47273,0.14545,2.2121
0.89091,0.47273,0.87273,0.19091,0.97273,8.7576
0.36364,0.64545,0.35455,0.25455,0.89091,1.8081
0.13636,0.8,0.77273,0.64545,0.13636,1.2424
0.84545,0.58182,0.78182,0.91818,0.45455,8.1111
0.39091,0.96364,0.81818,0.74545,0.99091,3.9091
0.15455,0.18182,0.34545,0.15455,0.42727,5.202
0.1,0.70909,0.10909,0.86364,0.54545,7.2222
0.81818,0.14545,0.18182,0.73636,0.22727,8.0303
0.73636,0.36364,0.97273,0.98182,0.61818,7.7071
0.52727,0.88182,0.71818,0.65455,0.23636,1.0808
0.82727,0.16364,0.46364,0.55455,0.2,8.6768
0.80909,0.2,0.50909,0.40909,0.16364,7.0606
0.21818,0.98182,0.20909,0.47273,0.29091,7.303
0.79091,0.40909,0.33636,0.94545,0.47273,6.0101
0.74545,0.75455,0.52727,0.27273,0.52727,8.4343
0.16364,0.16364,0.2,0.4,0.75455,6.8182
0.2,0.54545,0.74545,0.98182,0.51818,1
0.57273,0.76364,0.88182,0.2,0.9,6.2525
0.35455,0.33636,0.80909,0.23636,0.3,1.4848
0.28182,0.15455,0.59091,0.1,0.30909,5.5253
0.35455,0.56364,0.43636,0.2,0.51818,2.7778
0.19091,0.30909,0.33636,0.71818,0.21818,3.3434
0.92727,0.76364,0.10909,0.45455,0.63636,8.6768
0.95455,0.86364,0.74545,0.60909,0.12727,5.0404
0.57273,0.76364,0.24545,0.97273,0.9,7.7879
0.6,0.43636,0.43636,0.25455,0.34545,1.3232
0.48182,0.64545,0.18182,0.93636,0.96364,3.2626
0.67273,0.35455,0.17273,0.50909,0.11818,5.3636
0.43636,0.95455,0.36364,0.11818,0.78182,5.2828
0.51818,0.62727,0.84545,0.85455,0.41818,5.0404
0.41818,0.5,0.55455,0.70909,0.5,8.5152
0.31818,0.57273,0.49091,0.29091,0.63636,5.9293
0.83636,0.1,0.91818,0.77273,0.69091,8.9192
0.60909,0.14545,0.58182,0.46364,0.93636,4.1515
0.56364,0.26364,0.38182,0.18182,0.15455,3.9899
0.70909,0.24545,0.9,0.93636,0.63636,4.0707
0.10909,0.53636,0.19091,0.37273,0.43636,6.3333
0.79091,0.82727,0.49091,0.91818,0.12727,5.5253
0.86364,0.51818,0.50909,0.68182,0.59091,6.7374
0.17273,0.60909,0.5,0.65455,0.9,1.7273
0.42727,0.37273,0.67273,0.26364,0.30909,8.1919
0.44545,0.70909,0.33636,0.71818,0.88182,4.0707
0.13636,0.12727,0.2,0.80909,0.12727,7.5455
0.59091,0.59091,1,0.28182,0.31818,5.4444
0.80909,0.90909,0.84545,0.47273,0.22727,2.2929
0.67273,0.58182,0.18182,0.8,0.95455,4.3131
0.14545,0.96364,0.6,0.53636,0.98182,5.6869
0.56364,0.20909,0.94545,0.98182,0.78182,8.8384
0.37273,0.8,0.27273,0.30909,0.72727,2.0505
0.87273,0.87273,0.22727,0.16364,0.64545,8.3535
0.53636,0.21818,0.31818,0.5,0.1,3.5051
0.4,0.11818,0.40909,0.21818,0.28182,1.8081
0.98182,0.77273,0.78182,0.93636,0.5,5.3636
0.77273,0.81818,0.40909,0.35455,0.82727,6.6566
0.22727,0.79091,0.63636,0.61818,0.49091,2.697
0.72727,0.34545,0.63636,0.81818,0.29091,6.1717
0.65455,0.95455,0.84545,0.93636,0.25455,4.3939
0.17273,0.20909,0.71818,0.82727,0.48182,2.697
0.88182,0.4,0.14545,0.61818,0.65455,3.9899
0.50909,0.55455,0.30909,0.88182,0.91818,1.4848
0.8,0.82727,0.75455,0.10909,0.19091,6.899
0.49091,0.28182,0.67273,0.20909,0.38182,3.4242
0.70909,0.19091,0.76364,0.66364,0.83636,1.5657
0.33636,0.47273,0.26364,0.79091,0.82727,1.6465
0.83636,0.89091,0.14545,0.70909,0.28182,7.2222
0.84545,0.44545,0.36364,0.46364,0.97273,6.0909
0.18182,0.34545,0.30909,0.90909,0.80909,1.3232
0.64545,0.48182,0.70909,0.62727,0.3,9
0.89091,0.39091,0.1,0.91818,0.5,1.404
0.54545,0.73636,0.6,0.43636,0.33636,4.798
0.88182,0.65455,0.35455,0.64545,0.97273,8.0303
0.32727,0.88182,0.21818,0.48182,0.74545,7.4646
0.74545,0.17273,0.7,0.5,0.40909,1.8889
0.48182,0.82727,0.41818,0.49091,0.46364,2.5354
0.6,0.50909,0.54545,0.49091,0.20909,4.1515
0.93636,0.70909,0.4,0.99091,0.92727,5.2828
0.30909,0.52727,0.79091,0.21818,0.42727,8.4343
0.92727,0.21818,0.54545,0.2,0.43636,2.5354
0.28182,0.46364,0.5,0.85455,0.9,7.8687
0.76364,0.63636,1,0.34545,0.79091,2.0505
0.94545,0.30909,0.12727,0.5,0.57273,5.8485
0.9,0.45455,0.22727,0.92727,0.35455,5.6869
0.64545,0.25455,0.49091,0.93636,0.93636,3.3434
0.50909,0.85455,0.41818,0.51818,1,5.4444
0.61818,0.79091,0.56364,0.76364,0.68182,2.2121
0.26364,0.60909,0.94545,0.31818,0.10909,7.9495
0.10909,0.37273,0.11818,0.17273,0.1,3.0202
1,0.68182,0.40909,0.55455,0.12727,8.9192
0.49091,0.31818,0.91818,0.58182,0.59091,9
0.67273,0.32727,0.91818,0.74545,0.38182,2.1313
0.36364,0.7,0.25455,0.23636,0.58182,1.5657
0.22727,0.67273,0.69091,0.79091,0.39091,1.6465
0.22727,0.86364,0.57273,0.14545,0.81818,7.6263
0.48182,0.80909,0.61818,0.95455,0.51818,8.9192
0.30909,0.39091,0.97273,0.51818,0.26364,7.9495
0.9,0.47273,0.42727,0.19091,0.86364,1
0.11818,0.88182,0.44545,0.15455,0.37273,2.6162
0.75455,0.93636,0.64545,0.52727,0.45455,3.1818
0.1,0.28182,0.26364,0.83636,0.78182,8.596
0.31818,0.9,0.96364,0.22727,0.50909,2.8586
0.16364,0.73636,0.77273,0.57273,0.2,2.697
0.99091,0.79091,0.59091,0.85455,0.24545,4.4747
0.93636,0.59091,0.85455,0.27273,0.6,5.202
0.15455,0.99091,0.21818,0.57273,0.85455,7.7879
0.21818,0.94545,0.12727,0.20909,0.83636,3.1818
0.75455,0.22727,0.68182,0.1,0.74545,4.7172
0.41818,0.7,0.92727,0.56364,0.32727,3.7475
0.86364,0.64545,0.92727,0.18182,0.52727,3.5051
0.25455,0.92727,0.8,0.59091,0.7,5.3636
0.23636,0.14545,0.44545,0.96364,0.53636,3.5859
0.83636,0.90909,0.6,0.60909,0.2,2.4545
0.3,0.26364,0.18182,0.7,0.66364,7.1414
0.98182,0.64545,0.91818,0.30909,0.10909,8.1919
0.73636,0.53636,0.95455,0.53636,0.77273,3.0202
0.97273,0.89091,0.11818,0.91818,0.98182,6.0101
0.22727,0.70909,0.50909,0.72727,0.48182,4.0707
0.49091,0.27273,0.31818,0.57273,1,8.0303
0.3,0.78182,0.22727,0.69091,0.74545,7.6263
0.46364,1,0.81818,0.84545,0.45455,4.9596
0.72727,0.44545,0.35455,0.38182,0.7,3.3434
0.89091,0.27273,0.5,0.20909,0.91818,7.2222
0.32727,0.1,0.61818,0.12727,0.29091,2.3737
0.42727,0.94545,0.95455,0.84545,0.46364,1.5657
0.36364,0.66364,0.94545,0.70909,0.79091,5.0404
0.15455,0.10909,0.89091,0.32727,0.92727,1.3232
0.92727,0.87273,0.44545,0.52727,0.15455,4.3131
0.66364,0.84545,0.50909,0.88182,0.37273,5.8485
0.65455,0.40909,0.32727,0.28182,0.62727,5.1212
0.93636,0.80909,0.8,0.24545,0.10909,1.7273
0.68182,0.42727,0.4,1,0.4,6.8182
0.79091,0.18182,0.99091,0.30909,0.15455,2.8586
0.61818,1,0.62727,0.88182,0.74545,5.5253
0.57273,0.22727,0.3,0.28182,0.3,2.697
0.78182,0.11818,0.27273,0.62727,0.20909,2.9394
0.86364,0.22727,0.41818,0.17273,0.55455,8.3535
0.31818,0.67273,0.61818,0.28182,0.48182,2.9394
0.10909,0.15455,0.39091,0.58182,0.78182,2.2929
0.91818,0.83636,0.23636,0.98182,0.76364,7.5455
0.38182,0.66364,0.69091,0.59091,0.49091,3.2626
0.66364,0.93636,0.54545,0.57273,0.29091,8.8384
0.21818,0.35455,0.13636,0.7,0.71818,3.8283
0.12727,0.9,0.53636,0.97273,0.90909,4.3939
0.25455,0.57273,0.27273,0.4,0.55455,4.3939
0.55455,0.46364,0.53636,0.66364,0.8,3.8283
0.86364,0.51818,0.37273,0.74545,0.51818,8.1111
0.72727,0.17273,0.96364,0.26364,0.6,3.5051
0.47273,0.25455,0.96364,0.39091,0.95455,2.6162
0.29091,0.68182,0.11818,0.73636,0.16364,2.6162
0.5,0.34545,0.27273,0.78182,0.38182,5.202
0.77273,0.37273,0.58182,0.31818,0.6,1.1616
0.91818,0.95455,0.90909,0.16364,0.37273,5.4444
0.30909,0.78182,0.8,0.63636,0.11818,1.8081
0.95455,0.74545,0.57273,0.11818,0.29091,1.1616
0.14545,0.39091,0.76364,0.19091,0.86364,5.8485
0.7,0.11818,0.7,0.31818,0.32727,7.3838
0.52727,0.80909,0.82727,0.40909,0.32727,6.3333
0.38182,0.76364,0.82727,0.89091,0.84545,3.6667
0.58182,0.33636,0.34545,0.77273,0.23636,4.798
0.85455,0.56364,0.73636,0.63636,0.25455,7.4646
0.44545,0.85455,0.66364,0.87273,0.35455,3.5859
0.46364,0.42727,0.79091,0.42727,0.68182,6.9798
